Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
1984,Los Angeles,Boxing,Boxing,Ibrahim Bilali,KEN,Men,48 - 51KG (Flyweight),Bronze,Kenya
1988,Seoul,Athletics,Athletics,Kipkemboi Kimeli,KEN,Men,10000M,Bronze,Kenya
1988,Seoul,Athletics,Athletics,Peter Rono,KEN,Men,1500M,Gold,Kenya
1988,Seoul,Athletics,Athletics,Julius Kariuki,KEN,Men,3000M Steeplechase,Gold,Kenya
1988,Seoul,Athletics,Athletics,Peter Koech,KEN,Men,3000M Steeplechase,Silver,Kenya
1988,Seoul,Athletics,Athletics,John Ngugi,KEN,Men,5000M,Gold,Kenya
1988,Seoul,Athletics,Athletics,Paul Ereng,KEN,Men,800M,Gold,Kenya
1988,Seoul,Athletics,Athletics,Douglas Wakiihuri,KEN,Men,Marathon,Silver,Kenya
1988,Seoul,Boxing,Boxing,Robert Wangila,KEN,Men,63.5 - 67KG (Welterweight),Gold,Kenya
1988,Seoul,Boxing,Boxing,Christopher Sande,KEN,Men,71-75KG,Bronze,Kenya
1992,Barcelona,Athletics,Athletics,Richard Chelimo,KEN,Men,10000M,Silver,Kenya
1992,Barcelona,Athletics,Athletics,William Mutwol,KEN,Men,3000M Steeplechase,Bronze,Kenya
1992,Barcelona,Athletics,Athletics,Mathew Birir,KEN,Men,3000M Steeplechase,Gold,Kenya
1992,Barcelona,Athletics,Athletics,Patrick Sang,KEN,Men,3000M Steeplechase,Silver,Kenya
1992,Barcelona,Athletics,Athletics,Samson Kitur,KEN,Men,400M,Bronze,Kenya
1992,Barcelona,Athletics,Athletics,Paul Bitok,KEN,Men,5000M,Silver,Kenya
1992,Barcelona,Athletics,Athletics,William Tanui,KEN,Men,800M,Gold,Kenya
1992,Barcelona,Athletics,Athletics,Nixon Kiprotich,KEN,Men,800M,Silver,Kenya
1996,Atlanta,Athletics,Athletics,Paul Tergat,KEN,Men,10000M,Silver,Kenya
1996,Atlanta,Athletics,Athletics,Stephen Kipkorir,KEN,Men,1500M,Bronze,Kenya
1996,Atlanta,Athletics,Athletics,Joseph Keter,KEN,Men,3000M Steeplechase,Gold,Kenya
1996,Atlanta,Athletics,Athletics,Moses Kiptanui,KEN,Men,3000M Steeplechase,Silver,Kenya
1996,Atlanta,Athletics,Athletics,Paul Bitok,KEN,Men,5000M,Silver,Kenya
1996,Atlanta,Athletics,Athletics,Pauline Konga,KEN,Women,5000M,Silver,Kenya
1996,Atlanta,Athletics,Athletics,Fred Onyancha,KEN,Men,800M,Bronze,Kenya
1996,Atlanta,Athletics,Athletics,Erick Wainaina,KEN,Men,Marathon,Bronze,Kenya
2000,Sydney,Athletics,Athletics,Paul Tergat,KEN,Men,10000M,Silver,Kenya
2000,Sydney,Athletics,Athletics,Bernard Lagat,KEN,Men,1500M,Bronze,Kenya
2000,Sydney,Athletics,Athletics,Noah Kiprono Ngenyi,KEN,Men,1500M,Gold,Kenya
2000,Sydney,Athletics,Athletics,Reuben Kosgei,KEN,Men,3000M Steeplechase,Gold,Kenya
2000,Sydney,Athletics,Athletics,Wilson Boit Kipketer,KEN,Men,3000M Steeplechase,Silver,Kenya
2000,Sydney,Athletics,Athletics,Joyce Chepchumba,KEN,Men,Marathon,Bronze,Kenya
2000,Sydney,Athletics,Athletics,Erick Wainaina,KEN,Men,Marathon,Silver,Kenya
2004,Athens,Athletics,Athletics,Bernard Lagat,KEN,Men,1500M,Silver,Kenya
2004,Athens,Athletics,Athletics,Paul Kipsiele Koech,KEN,Men,3000M Steeplechase,Bronze,Kenya
2004,Athens,Athletics,Athletics,Ezekiel Kemboi,KEN,Men,3000M Steeplechase,Gold,Kenya
2004,Athens,Athletics,Athletics,Brimin Kiprop Kipruto,KEN,Men,3000M Steeplechase,Silver,Kenya
2004,Athens,Athletics,Athletics,Eliud Kipchoge,KEN,Men,5000M,Bronze,Kenya
2004,Athens,Athletics,Athletics,Isabella Ochichi,KEN,Women,5000M,Silver,Kenya
2004,Athens,Athletics,Athletics,Catherine Ndereba,KEN,Women,Marathon,Silver,Kenya
2008,Beijing,Athletics,Athletics,Micah Kogo,KEN,Men,10000M,Bronze,Kenya
2008,Beijing,Athletics,Athletics,Asbel Kipruto Kiprop,KEN,Men,1500M,Gold,Kenya
2008,Beijing,Athletics,Athletics,Nancy Jebet Langat,KEN,Women,1500M,Gold,Kenya
2008,Beijing,Athletics,Athletics,Richard Kipkemboi Mateelong,KEN,Men,3000M Steeplechase,Bronze,Kenya
2008,Beijing,Athletics,Athletics,Brimin Kiprop Kipruto,KEN,Men,3000M Steeplechase,Gold,Kenya
2008,Beijing,Athletics,Athletics,Eunice Jepkorir,KEN,Women,3000M Steeplechase,Silver,Kenya
2008,Beijing,Athletics,Athletics,Edwin Cheruiyot Soi,KEN,Men,5000M,Bronze,Kenya
2008,Beijing,Athletics,Athletics,Eliud Kipchoge,KEN,Men,5000M,Silver,Kenya
2008,Beijing,Athletics,Athletics,Alfred Kirwa Yego,KEN,Men,800M,Bronze,Kenya
2008,Beijing,Athletics,Athletics,Wilfred Bungei,KEN,Men,800M,Gold,Kenya
2008,Beijing,Athletics,Athletics,Pamela Jelimo,KEN,Women,800M,Gold,Kenya
2008,Beijing,Athletics,Athletics,Janeth Jepkosgei Busienei,KEN,Women,800M,Silver,Kenya
2008,Beijing,Athletics,Athletics,Samuel Kamau Wansiru,KEN,Men,Marathon,Gold,Kenya
2008,Beijing,Athletics,Athletics,Catherine Ndereba,KEN,Women,Marathon,Silver,Kenya
2012,London,Athletics,Athletics,Sally Jepkosgei Kipyego,KEN,Women,10000M,Silver,Kenya
2012,London,Athletics,Athletics,Vivian Cheruiyot,KEN,Women,10000M,Bronze,Kenya
2012,London,Athletics,Athletics,Ezekiel Kemboi,KEN,Men,3000M Steeple,Gold,Kenya
2012,London,Athletics,Athletics,Abel Kiprop Mutai,KEN,Men,3000M Steeple,Bronze,Kenya
2012,London,Athletics,Athletics,Milcah Chemos Cheywa,KEN,Women,3000M Steeple,Bronze,Kenya
2012,London,Athletics,Athletics,Thomas Pkemei Longosiwa,KEN,Men,5000M,Bronze,Kenya
2012,London,Athletics,Athletics,Vivian Cheruiyot,KEN,Women,5000M,Silver,Kenya
2012,London,Athletics,Athletics,David Lekuta Rudisha,KEN,Men,800M,Gold,Kenya
2012,London,Athletics,Athletics,Timothy Kitum,KEN,Men,800M,Bronze,Kenya
2012,London,Athletics,Athletics,Abel Kirui,KEN,Men,Marathon,Silver,Kenya
2012,London,Athletics,Athletics,Wilson Kipsang Kiprotich,KEN,Men,Marathon,Bronze,Kenya
2012,London,Athletics,Athletics,Priscah Jeptoo,KEN,Women,Marathon,Silver,Kenya
1964,Tokyo,Boxing,Boxing,Nojim Maiyegun,NGR,Men,67 - 71KG (Light-Middleweight),Bronze,Nigeria
1972,Munich,Boxing,Boxing,Isaac Ikhouria,NGR,Men,75 - 81KG (Light-Heavyweight),Bronze,Nigeria
1984,Los Angeles,Athletics,Athletics,Innocent Egbunike,NGR,Men,4X400M Relay,Bronze,Nigeria
1984,Los Angeles,Athletics,Athletics,Rotimi Peters,NGR,Men,4X400M Relay,Bronze,Nigeria
1984,Los Angeles,Athletics,Athletics,Moses Ugbusien,NGR,Men,4X400M Relay,Bronze,Nigeria
1984,Los Angeles,Athletics,Athletics,Sunday Uti,NGR,Men,4X400M Relay,Bronze,Nigeria
1984,Los Angeles,Boxing,Boxing,Peter Konyegwachie,NGR,Men,54 - 57KG (Featherweight),Silver,Nigeria
1992,Barcelona,Athletics,Athletics,Olapade Adeniken,NGR,Men,4X100M Relay,Silver,Nigeria
1992,Barcelona,Athletics,Athletics,Davidson Ezinwa,NGR,Men,4X100M Relay,Silver,Nigeria
1992,Barcelona,Athletics,Athletics,Osmond Ezinwa,NGR,Men,4X100M Relay,Silver,Nigeria
1992,Barcelona,Athletics,Athletics,Chidi Imoh,NGR,Men,4X100M Relay,Silver,Nigeria
1992,Barcelona,Athletics,Athletics,Oluyemi Kayode,NGR,Men,4X100M Relay,Silver,Nigeria
1992,Barcelona,Athletics,Athletics,Faith Idehen,NGR,Women,4X100M Relay,Bronze,Nigeria
1992,Barcelona,Athletics,Athletics,Mary Onyali,NGR,Women,4X100M Relay,Bronze,Nigeria
1992,Barcelona,Athletics,Athletics,Christy Thompson Opara-Thompson,NGR,Women,4X100M Relay,Bronze,Nigeria
1992,Barcelona,Athletics,Athletics,Beatrice Utondu,NGR,Women,4X100M Relay,Bronze,Nigeria
1992,Barcelona,Boxing,Boxing,Richard Igbineghu,NGR,Men,+ 91KG (Super Heavyweight),Silver,Nigeria
1992,Barcelona,Boxing,Boxing,David Izonritei,NGR,Men,81 - 91KG (Heavyweight),Silver,Nigeria
1996,Atlanta,Athletics,Athletics,Mary Onyali,NGR,Women,200M,Bronze,Nigeria
1996,Atlanta,Athletics,Athletics,Falilat Ogunkoya,NGR,Women,400M,Bronze,Nigeria
1996,Atlanta,Athletics,Athletics,Bisi Afolabi,NGR,Women,4X400M Relay,Silver,Nigeria
1996,Atlanta,Athletics,Athletics,Falilat Ogunkoya,NGR,Women,4X400M Relay,Silver,Nigeria
1996,Atlanta,Athletics,Athletics,Charity Opara,NGR,Women,4X400M Relay,Silver,Nigeria
1996,Atlanta,Athletics,Athletics,Fatima Yusuf,NGR,Women,4X400M Relay,Silver,Nigeria
1996,Atlanta,Athletics,Athletics,Chioma Ajunwa,NGR,Women,Long Jump,Gold,Nigeria
1996,Atlanta,Boxing,Boxing,Duncan Dokiwari,NGR,Men,+ 91KG (Super Heavyweight),Bronze,Nigeria
1996,Atlanta,Football,Football,Daniel Amokachi,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Emmanuel Amunike,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Tijani Babangida,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Celestine Babayaro,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Emmanuel Babayaro,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Joseph Dosu,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Teslim Fatusi,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Victor Ikpeba,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Nwankwo Kanu,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Garba Lawal,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Abiodon Obafemi,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Mobi Obaraku,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Kingsley Obiekwu,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Augustine Okocha,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Sunday Oliseh,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Wilson Oruma,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Okechukwu Uche,NGR,Men,Football,Gold,Nigeria
1996,Atlanta,Football,Football,Taribo West,NGR,Men,Football,Gold,Nigeria
2000,Sydney,Athletics,Athletics,Gloria Alozie,NGR,Women,100M Hurdles,Silver,Nigeria
2000,Sydney,Athletics,Athletics,Nduka Awazie,NGR,Men,4X400M Relay,Silver,Nigeria
2000,Sydney,Athletics,Athletics,Sunday Bada,NGR,Men,4X400M Relay,Silver,Nigeria
2000,Sydney,Athletics,Athletics,Clement Chukwu,NGR,Men,4X400M Relay,Silver,Nigeria
2000,Sydney,Athletics,Athletics,Fidelis Gadzama,NGR,Men,4X400M Relay,Silver,Nigeria
2000,Sydney,Athletics,Athletics,Jude Monye,NGR,Men,4X400M Relay,Silver,Nigeria
2000,Sydney,Athletics,Athletics,Enefiok Udo Obong,NGR,Men,4X400M Relay,Silver,Nigeria
2000,Sydney,Weightlifting,Weightlifting,Ruth Ogbeifo,NGR,Women,75KG,Silver,Nigeria
2004,Athens,Athletics,Athletics,Deji Aliu,NGR,Men,4X100M Relay,Bronze,Nigeria
2004,Athens,Athletics,Athletics,Aaron Egbele,NGR,Men,4X100M Relay,Bronze,Nigeria
2004,Athens,Athletics,Athletics,Uchenna Emedolu,NGR,Men,4X100M Relay,Bronze,Nigeria
2004,Athens,Athletics,Athletics,Olusoji Fasuba,NGR,Men,4X100M Relay,Bronze,Nigeria
2004,Athens,Athletics,Athletics,Musa Audu,NGR,Men,4X400M Relay,Bronze,Nigeria
2004,Athens,Athletics,Athletics,James Godday,NGR,Men,4X400M Relay,Bronze,Nigeria
2004,Athens,Athletics,Athletics,Enefiok Udo Obong,NGR,Men,4X400M Relay,Bronze,Nigeria
2004,Athens,Athletics,Athletics,Saul Weigopwa,NGR,Men,4X400M Relay,Bronze,Nigeria
2008,Beijing,Athletics,Athletics,Franca Idoko,NGR,Women,4X100M Relay,Bronze,Nigeria
2008,Beijing,Athletics,Athletics,Halimat Ismaila,NGR,Women,4X100M Relay,Bronze,Nigeria
2008,Beijing,Athletics,Athletics,Gloria Kemasuode,NGR,Women,4X100M Relay,Bronze,Nigeria
2008,Beijing,Athletics,Athletics,Oludamola Osayomi,NGR,Women,4X100M Relay,Bronze,Nigeria
2008,Beijing,Athletics,Athletics,Blessing Okagbare,NGR,Women,Long Jump,Bronze,Nigeria
2008,Beijing,Football,Football,Olubayo Adefemi,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Dele Adeleye,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Ebenezer Ajilore,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Efe Ambrose,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Victor Anichebe,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Onyekachi Apam,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Emmanuel Ekpo,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Ikechukwu Ezenwa,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Promise Isaac,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Monday James,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Sani Kaita,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Victor Obinna,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Peter Odemwingie,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Chinedu Ogbuke Obasi,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Chibuzor Okonkwo,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Solomon Okoronkwo,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Oladapo Olufemi,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Football,Football,Ambruse Vanzekin,NGR,Men,Football,Silver,Nigeria
2008,Beijing,Taekwondo,Taekwondo,Chika Yagazie Chukwumerije,NGR,Men,+ 80 KG,Bronze,Nigeria
1968,Mexico,Boxing,Boxing,Leo Rwabdogo,UGA,Men,48 - 51KG (Flyweight),Bronze,Uganda
1968,Mexico,Boxing,Boxing,Eridadi Mukwanga,UGA,Men,51 - 54KG (Bantamweight),Silver,Uganda
1972,Munich,Athletics,Athletics,John Akii-Bua,UGA,Men,400M Hurdles,Gold,Uganda
1972,Munich,Boxing,Boxing,Leo Rwabdogo,UGA,Men,48 - 51KG (Flyweight),Silver,Uganda
1980,Moscow,Boxing,Boxing,John Mugabi,UGA,Men,63.5 - 67KG (Welterweight),Silver,Uganda
1996,Atlanta,Athletics,Athletics,Davis Kamoga,UGA,Men,400M,Bronze,Uganda
2012,London,Athletics,Athletics,Stephen Kiprotich,UGA,Men,Marathon,Gold,Uganda
1968,Mexico,Boxing,Boxing,Joseph Bessala,CMR,Men,63.5 - 67KG (Welterweight),Silver,Cameroon
1984,Los Angeles,Boxing,Boxing,Martin Ndongo-Ebanga,CMR,Men,57 - 60KG (Lightweight),Bronze,Cameroon
2000,Sydney,Football,Football,Patrice Abanda Etong,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Nicolas Alnoudji,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Clement Beaud,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Daniel Bekono Ndene,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Serge Branco,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Joel Epalle,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Lawren Etame Mayer,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Samuel Eto'O Fils,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Idriss C Kameni,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Modeste Mbami,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Patrick Mboma Dem,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Albert Meyong Ze,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Serge Mimpo,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Daniel Ngome Kome,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Aaron Nguimbat,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Geremi Njitap Fotso,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Patrick Suffo K,CMR,Men,Football,Gold,Cameroon
2000,Sydney,Football,Football,Pierre Wome Nlend,CMR,Men,Football,Gold,Cameroon
2004,Athens,Athletics,Athletics,Francoise Mbango Etone,CMR,Women,Triple Jump,Gold,Cameroon
2008,Beijing,Athletics,Athletics,Francoise Mbango Etone,CMR,Women,Triple Jump,Gold,Cameroon
2012,London,Weightlifting,Weightlifting,Madias Dodo Nzesso Ngake,CMR,Women,75KG,Bronze,Cameroon
1968,Mexico,Wrestling,Wrestling Free.,Sukhbaatar Surenjav,MGL,Men,- 52KG (Flyweight),Bronze,Mongolia
1968,Mexico,Wrestling,Wrestling Free.,Sereeter Danzandarjaa,MGL,Men,63 - 70KG (Lightweight),Bronze,Mongolia
1968,Mexico,Wrestling,Wrestling Free.,Dagvasuren Purev,MGL,Men,70 - 78KG (Welterweight),Bronze,Mongolia
1968,Mexico,Wrestling,Wrestling Free.,Munkbat Jigjidym,MGL,Men,78 - 87KG (Middleweight),Silver,Mongolia
1972,Munich,Wrestling,Wrestling Free.,Khorloo Bayanmunk,MGL,Men,90 - 100KG (Heavyweight),Silver,Mongolia
1976,Montreal,Wrestling,Wrestling Free.,Zevegying Oidov,MGL,Men,57 - 62KG (Featherweight),Silver,Mongolia
1980,Moscow,Judo,Judo,Tsendying Damdin,MGL,Men,60 - 65KG (Half-Lightweight),Silver,Mongolia
1980,Moscow,Judo,Judo,Ravdan Davaadalai,MGL,Men,65 - 71KG (Lightweight),Bronze,Mongolia
1980,Moscow,Wrestling,Wrestling Free.,Dugarsuren Ouinbold,MGL,Men,52 - 57KG (Bantamweight),Bronze,Mongolia
1980,Moscow,Wrestling,Wrestling Free.,Jamtsying Davaajav,MGL,Men,68 - 74KG (Welterweight),Silver,Mongolia
1988,Seoul,Boxing,Boxing,Nerguy Enkhbat,MGL,Men,57 - 60KG (Lightweight),Bronze,Mongolia
1992,Barcelona,Boxing,Boxing,Namjil Bayarsaikhan,MGL,Men,57 - 60KG (Lightweight),Bronze,Mongolia
1992,Barcelona,Shooting,Shooting,Dorzhsuren Munkhbayar,MGL,Women,25M Pistol (30+30 Shots),Bronze,Mongolia
1996,Atlanta,Judo,Judo,Dorjpalam Narmandakh,MGL,Men,- 60 KG,Bronze,Mongolia
2004,Athens,Judo,Judo,Khashbaatar Tsagaanbaatar,MGL,Men,- 60 KG,Bronze,Mongolia
2008,Beijing,Boxing,Boxing,Serdamba Purevdorj,MGL,Men,48KG (Light Flywieght),Silver,Mongolia
2008,Beijing,Boxing,Boxing,Badar-Uugan Enkhbat,MGL,Men,51 - 54KG (Bantamweight),Gold,Mongolia
2008,Beijing,Judo,Judo,Tuvshinbayar Naidan,MGL,Men,90 - 100KG (Half-Heavyweight),Gold,Mongolia
2008,Beijing,Shooting,Shooting,Gundegmaa Otryad,MGL,Women,25M Pistol (30+30 Shots),Silver,Mongolia
2012,London,Boxing,Boxing,Tugstsogt Nyambayar,MGL,Men,52KG,Silver,Mongolia
2012,London,Boxing,Boxing,Munkh-Erdene Uranchimeg,MGL,Men,60 - 64 KG,Bronze,Mongolia
2012,London,Judo,Judo,Nyam-Ochir Sainjargal,MGL,Men,66 - 73KG,Bronze,Mongolia
2012,London,Judo,Judo,Tuvshinbayar Naidan,MGL,Men,90 - 100KG,Silver,Mongolia
2012,London,Wrestling,Wrestling Freestyle,Battsetseg Soronzonbold,MGL,Women,Wf 63 KG,Bronze,Mongolia
1972,Munich,Boxing,Boxing,U Gil Kim,PRK,Men,- 48KG (Light-Flyweight),Silver,North Korea
1972,Munich,Judo,Judo,Yong Ik Kim,PRK,Men,- 63KG (Lightweight),Bronze,North Korea
1972,Munich,Shooting,Shooting,Ho-Jun Li,PRK,Men,50M Rifle Prone (60 Shots),Gold,North Korea
1972,Munich,Volleyball,Volleyball,Ok Rim Chang,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Ok Jin Chong,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Hye Suk Hwang,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Ok Sun Kang,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Jung Bok Kim,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Myong Suk Kim,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Su Dae Kim,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Un Ja Kim,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Myong Suk Paek,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Chun Ok Ri,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Volleyball,Volleyball,Chun Ja Ryom,PRK,Women,Volleyball,Bronze,North Korea
1972,Munich,Wrestling,Wrestling Free.,Gwong Hyong Kim,PRK,Men,48 - 52KG (Flyweight),Bronze,North Korea
1976,Montreal,Boxing,Boxing,Byong Uk Li,PRK,Men,- 48KG (Light-Flyweight),Silver,North Korea
1976,Montreal,Boxing,Boxing,Young Jo Gu,PRK,Men,51 - 54KG (Bantamweight),Gold,North Korea
1980,Moscow,Boxing,Boxing,Byong Uk Li,PRK,Men,- 48KG (Light-Flyweight),Bronze,North Korea
1980,Moscow,Weightlifting,Weightlifting,Gyong Si Han,PRK,Men,"- 52KG, Total (Flyweight)",Bronze,North Korea
1980,Moscow,Weightlifting,Weightlifting,Bong Chol Ho,PRK,Men,"- 52KG, Total (Flyweight)",Silver,North Korea
1980,Moscow,Wrestling,Wrestling Free.,Se Hong Jang,PRK,Men,- 48KG (Light-Flyweight),Silver,North Korea
1980,Moscow,Wrestling,Wrestling Free.,Ho Pyong Li,PRK,Men,52 - 57KG (Bantamweight),Silver,North Korea
1992,Barcelona,Boxing,Boxing,Chol Su Choi,PRK,Men,48 - 51KG (Flyweight),Gold,North Korea
1992,Barcelona,Boxing,Boxing,Gwang Sik Li,PRK,Men,51 - 54KG (Bantamweight),Bronze,North Korea
1992,Barcelona,Gymnastics,Artistic G.,Gil-Su Pae,PRK,Men,Pommel Horse,Gold,North Korea
1992,Barcelona,Table Tennis,Table Tennis,Bun Hui Li,PRK,Women,Doubles,Bronze,North Korea
1992,Barcelona,Table Tennis,Table Tennis,Sun Bok Yu,PRK,Women,Doubles,Bronze,North Korea
1992,Barcelona,Table Tennis,Table Tennis,Bun Hui Li,PRK,Women,Singles,Bronze,North Korea
1992,Barcelona,Weightlifting,Weightlifting,Myong Nam Kim,PRK,Men,"67.5 - 75KG, Total (Middleweight)",Bronze,North Korea
1992,Barcelona,Wrestling,Wrestling Free.,Il Kim,PRK,Men,- 48KG (Light-Flyweight),Gold,North Korea
1992,Barcelona,Wrestling,Wrestling Free.,Hak-Son Li,PRK,Men,48 - 52KG (Flyweight),Gold,North Korea
1992,Barcelona,Wrestling,Wrestling Free.,Yong Sik Kim,PRK,Men,52 - 57KG (Bantamweight),Bronze,North Korea
1996,Atlanta,Judo,Judo,Sun Hui Kye,PRK,Women,- 48KG (Extra-Lightweight),Gold,North Korea
1996,Atlanta,Weightlifting,Weightlifting,Myong Nam Kim,PRK,Men,"64 - 70KG, Total (Lightweight)",Silver,North Korea
1996,Atlanta,Weightlifting,Weightlifting,Chol Ho Jon,PRK,Men,"70 - 76KG, Total (Middleweight)",Bronze,North Korea
1996,Atlanta,Wrestling,Wrestling Free.,Il Kim,PRK,Men,- 48KG (Light-Flyweight),Gold,North Korea
1996,Atlanta,Wrestling,Wrestling Free.,Yong Sam Ri,PRK,Men,52 - 57KG (Bantamweight),Bronze,North Korea
2000,Sydney,Boxing,Boxing,Un Chol Kim,PRK,Men,- 48KG (Light-Flyweight),Bronze,North Korea
2000,Sydney,Judo,Judo,Sun Hui Kye,PRK,Women,48 - 52KG (Half-Lightweight),Bronze,North Korea
2000,Sydney,Weightlifting,Weightlifting,Song Hui Ri,PRK,Women,58KG,Silver,North Korea
2000,Sydney,Wrestling,Wrestling Gre-R,Yong Gyun Kang,PRK,Men,48 - 54KG,Bronze,North Korea
2004,Athens,Boxing,Boxing,Song Guk Kim,PRK,Men,54 - 57KG (Featherweight),Silver,North Korea
2004,Athens,Judo,Judo,Sun Hui Kye,PRK,Women,52 - 57KG (Lightweight),Silver,North Korea
2004,Athens,Shooting,Shooting,Jong Su Kim,PRK,Men,50M Pistol (60 Shots),Bronze,North Korea
2004,Athens,Table Tennis,Table Tennis,Hyang Mi Kim,PRK,Women,Singles,Silver,North Korea
2004,Athens,Weightlifting,Weightlifting,Song Hui Ri,PRK,Women,58KG,Silver,North Korea
2008,Beijing,Gymnastics,Artistic G.,Un Jong Hong,PRK,Women,Vault,Gold,North Korea
2008,Beijing,Judo,Judo,Kum Ae An,PRK,Women,48 - 52KG (Half-Lightweight),Silver,North Korea
2008,Beijing,Judo,Judo,Ok Im Won,PRK,Women,57 - 63KG (Half-Middleweight),Bronze,North Korea
2008,Beijing,Judo,Judo,Chol Min Pak,PRK,Men,60 - 66KG (Half-Lightweight),Bronze,North Korea
2008,Beijing,Weightlifting,Weightlifting,Jong Ae O,PRK,Women,58KG,Bronze,North Korea
2008,Beijing,Weightlifting,Weightlifting,Hyon Suk Pak,PRK,Women,63KG,Gold,North Korea
2012,London,Judo,Judo,Kum Ae An,PRK,Women,48 - 52KG,Gold,North Korea
2012,London,Weightlifting,Weightlifting,Chun Hwa Ryang,PRK,Women,48KG,Bronze,North Korea
2012,London,Weightlifting,Weightlifting,Yun Chol Om,PRK,Men,-56KG,Gold,North Korea
2012,London,Weightlifting,Weightlifting,Un Guk Kim,PRK,Men,62KG,Gold,North Korea
2012,London,Weightlifting,Weightlifting,Jong Sim Rim,PRK,Women,69KG,Gold,North Korea
2012,London,Wrestling,Wrestling Freestyle,Kyong Il Yang,PRK,Men,Wf 55 KG,Bronze,North Korea
1972,Munich,Boxing,Boxing,Clemente Rojas,COL,Men,54 - 57KG (Featherweight),Bronze,Colombia
1972,Munich,Boxing,Boxing,Alfonso Perez,COL,Men,57 - 60KG (Lightweight),Bronze,Colombia
